"","year","country","region","Seasonal extremes","National GHG inventories","Federal energy programs","Financial instruments","Coastal impacts","Regional mitigation planning","Hydrological scenarios","Global mitigation governance","Power and fuel efficiency","Financial programs","Concepts","Interventions and innovations","Tropical human health impacts","Kyoto implementation","Research and observations","Arid lands","Adaptive capacity","GHG reporting","Coastal tourism impacts","Macroeconomics","Forest management and programs","Green growth strategy","Transportation energy","Rio programs","Livelihoods","Rural responses","Agroforestry","Chemicals and GHGs","Oceans","Transportation","Shipping","Tracking climate change","Fossil fuel consumption"
"138",2011,"IDN","asia",0.00597299877012356,0.0148439445408532,0.00022930313279718,0.000516686882092963,0.06997096752451,0.00013124489425191,0.00238577632521038,0.0297621170583972,0.00266022196487692,0.0037835219240453,0.0656586950870894,0.00205454686271154,0.00584248136612476,0.000652306840326516,0.00885509410390504,0.00872559855507307,0.0380225826329101,0.206945218670509,0.0823362729123775,0.00026127538373306,0.0209628887832052,0.0200243140455622,3.65137847340745e-05,0.0510889888389973,0.212924313600323,0.00126265637368767,0.121717816826304,0.00348308054365902,0.000941479004411271,0.00573229252130164,0.00104883278809315,0.00928120115128919,0.00188476630651384
"139",2017,"IDN","asia",0.00195719260282049,0.00974337915898128,2.53618827550141e-05,0.00261733161237767,0.0389668600512281,0.0001405410938214,0.000209486358049093,0.0228477516187175,0.00400498977564632,0.00423337936813006,0.264218608448788,0.0205768604832439,0.000608915239489742,0.0140912455587819,0.00585280277803799,0.00143492058098775,0.0061567540345204,0.290774513145692,0.0440853882063157,2.57651560418333e-05,0.162599487748396,0.000669034836311481,0.000338206430108881,0.000798762702045208,0.0392972667622779,0.000611532059408339,0.0484393176628681,0.000824912207166422,0.00061406116561962,0.00717929959932973,0.00160258128200471,0.000375228934489977,0.00407826145554778
"140",2004,"IND","asia",0.00146250982821693,0.0647877443864035,0.000419908438821277,0.00237682028665342,0.04530102461204,0.00211078992193574,0.0073008074993583,0.0208390796161532,0.00429061942445743,0.00602634653380205,0.0154557030917392,0.00531456130216943,0.0682376155342377,0.00179628055809512,0.0718452821438099,0.104773633071558,0.155198814739951,0.00427931669195141,0.1151869084856,0.00303101012484177,0.0021639679598294,0.0129971361871636,0.000157080365451371,0.0140479160387688,0.189296101416684,0.00224073198023319,0.03332786646406,0.0136086519147507,0.00363907411078767,0.00324299327261105,0.000650221183678922,0.00451710992346874,0.020076372890717
"141",2012,"IND","asia",0.00299256636198223,0.02892907292553,0.000197633732377567,0.00872848037304307,0.00465144990648781,0.000500008146084132,0.0687034225544128,0.0375779946456661,0.00102175316111439,0.000657270566301046,0.0934342372763421,0.0710965567899674,0.216619434035777,0.00639652405167534,0.0052945789176836,0.0052951880931253,0.134325179986024,0.0564211721153383,0.023169306231056,0.00549983503250326,0.00266124981088162,0.00738416534130145,0.000505674893150479,0.0156411187402095,0.171040642438007,0.00121949080312699,0.00173554941933927,0.00487857917008835,0.00614878004809919,0.012942575796004,0.00136085047350842,0.00195826842973812,0.00101138973405415
"142",2003,"IRN","asia",0.00235884435973729,0.0241736482271522,0.000251098357744722,0.0139658905243176,0.00254608228981295,0.00956905453689928,0.0277225897440949,0.00120278133624941,0.163900813373688,0.0271922628434047,0.0328386753571859,0.00156166221448468,0.0060553547843237,0.00221520135064096,0.00737674078969608,0.365767201868599,0.00564503602834323,0.00172147155216248,0.00862262189810699,0.0156785141472907,0.000917098697565613,0.00132498171171243,0.0109975773262928,0.0267627366705727,0.0608152854481385,0.00528458990072118,0.0689952861532337,0.0242955486297173,0.000820531259381556,0.00248968207597931,0.00253099332003087,0.0025285506004743,0.0718715926222457
"143",2010,"IRN","asia",0.00121860826770728,0.0279783214234485,0.000111256838495765,0.00141352723022925,0.0119043710731008,0.00168227259311847,0.0643792490919763,0.000612207490857998,0.0242483862404693,0.00188734233593547,0.0446215479085116,0.000665618302904336,0.00365877475172638,0.00110426858821469,0.0316018765684513,0.520052764162548,0.0024871031608592,0.0129152930125982,0.0122348903026265,0.000804910634641951,0.00165708621065481,0.00217329407120575,0.000422536268627681,0.0231060680747741,0.0541159138401451,0.0313443980560545,0.0714724817924109,0.00847925392854411,0.0014541468207205,0.00139515289401964,0.00742002614805094,0.0156001843034549,0.015776867612916
"144",2017,"IRN","asia",0.00155352335168082,0.0576252096488342,0.000308514332742475,4.81917945111879e-05,0.00398662698773181,0.000744739138585147,0.0363411987663458,0.000526300941869046,0.00234976073957777,0.0369045597681987,0.0453158004510192,0.00199849874755956,0.00503470209006609,0.00260788697137095,0.0118577130973542,0.386921735733522,0.00327460572565732,0.0843815167721262,0.106394673019176,0.000601948362721888,0.059675532793177,0.00839196753757257,7.05629902364796e-05,0.00542052694058429,0.00915576443063255,0.03780435050131,0.0176722830024595,0.00160925477353968,0.00612857484853314,0.00589044260052586,0.000652820194547824,0.0546232734520576,0.00412693949417241
"145",2016,"IRQ","asia",0.0111849857672459,0.00457784959501802,0.00206597631897284,0.00162472318670145,0.00145871765208276,0.00272901954088828,0.0632454488849973,0.00546416148454282,0.14875494216405,0.00298005733737645,0.0320482908717165,0.000597509903359043,0.0255129749799185,0.000220528710514957,0.00551207711947456,0.300080021392356,0.00927853315576704,0.00536046930650322,0.00398201431115942,0.00183914275348261,0.0123409877086565,0.00123357987110339,0.000339852512506073,0.0375006414215335,0.110552441513823,0.103919198727447,0.00882667215389444,0.0349024611578208,0.00187550051433057,0.0153502157627156,0.000292442524280528,0.0125428521052852,0.0318057095904753
"146",2000,"ISR","asia",0.0511824416516172,0.00396261565415935,0.0017638101064213,0.00974420175056375,0.00451695594142434,0.01286178546589,0.0124785922744463,0.00302512696884562,0.29746745355385,0.0241307492368925,0.000943717501307435,0.000397955864704056,0.0394408465269823,0.000297072427013473,0.0382784299992253,0.20080012436784,0.00206804054469613,0.00159021030069818,0.0132542982872981,0.050097052163006,0.00206359161062559,0.000845410407016267,0.00189697172529584,0.010213985169296,0.00222470145549303,0.00423585530022411,0.0236276649344218,0.146806182487069,0.00463553041409938,0.00268341943805581,0.00223671968637781,0.00675766092837521,0.0234708258567694
"147",2010,"ISR","asia",0.00201956065159526,0.0486956884537458,0.000718477340595785,0.00253213638140164,0.00383550870173467,0.00336016636177134,0.00437823714312553,0.0102726526730315,0.29890074161618,0.0276720240300068,0.0571760297908141,0.0385522158956146,0.00411894626750545,0.00775251081693942,0.0422835105415414,0.165931608405286,0.00657441369697961,0.0533181480110984,0.00755313836840168,0.00207926634475501,0.0455641685735685,0.00177688517046595,0.00165704692673822,0.00378532659761342,0.00812658561764828,0.00319514674634406,0.0465276564622354,0.0482584562496789,0.00349524315948243,0.00274857228793446,0.00298410721226455,0.0216424853941321,0.0225133381097695
"148",2018,"ISR","asia",0.0203802084564009,0.000649046695833114,0.000237698528661291,0.0117909708299571,0.0133790379257808,0.00263057171796464,0.035525420268856,0.00123185131910231,0.390652270315802,0.000870417266461098,0.0031541179569812,0.00120006957752604,0.000909294801009884,0.000818758199594815,0.00227222514027498,0.175348768214526,0.0193807620366738,0.275383360710434,0.0217182667538871,0.000744081745820989,0.000954643562938308,0.000174542029123467,0.000975425849370259,0.000536084305480329,0.000717065227181226,0.000409700521719619,0.000805116393154424,0.00223366652893604,0.0011829085217437,0.00557538400530856,0.00326789546886947,0.00189914114348147,0.002991227981146
"149",1997,"JOR","asia",0.000796006261260951,0.00274413361764006,0.000286226185631808,0.0728457065130451,0.00097103847524876,0.0102583363413544,0.000868946903646667,0.00391725194549674,0.121995301518624,0.0141059158149024,0.00066542292741844,0.00253813568222248,0.00320418978528149,0.000196993822129257,0.00297205009632751,0.0427964234054335,0.0931202156745967,0.000245633631270797,0.000563001915158328,0.00143078362990731,0.00213828451066276,0.000112019103767202,0.000596822080884715,0.0497235007384517,0.005715331167884,0.0240068328499765,0.00130120560969112,0.00261831092871032,0.00140156004657545,0.000400489785667203,0.000504690115806424,0.000478893146640093,0.534480345768686
"150",2009,"JOR","asia",0.000383719306412338,0.00302581508406575,0.000269212783510845,0.000373234876012167,0.00112988839071279,0.00113309964826921,0.0438548707548649,0.00209639004336136,0.0130170956386359,0.00091951999147616,0.253160398847318,3.98902558893869e-05,0.206905623367885,7.8017965980165e-05,0.000871614102964362,0.223940238805706,0.00399277714864037,0.00527135271673889,0.00262213642788142,0.00180100672725239,0.000588666616282357,0.0568513487688455,0.000504806587865521,0.00076045515791535,0.0207046797883606,0.00169518034031908,0.00122833875258347,0.146288460500909,0.00105781170173822,0.000589799847125504,0.000162252927312448,0.000489917174810269,0.00419237895235576
"151",2014,"JOR","asia",0.000703073230512748,0.00934623233788953,0.000330408732178624,0.000537381684743715,0.00159549658975824,0.000771823959693346,0.0427000144572559,0.00187349330175298,0.0334309382812542,0.0143357686111478,0.277578888066554,0.000531935630157166,0.0929732307874781,0.000298796790506324,0.000745799685697283,0.218635683847689,0.118977961089681,0.0156395732826036,0.00527901081163259,0.00353882746985276,0.00765610860253842,0.0154912786791466,0.00101968444623673,0.00313092391904223,0.0524124414644901,0.00343304024052531,0.0030001809711619,0.0551461976163976,0.00538561707585855,0.00566296003495365,0.000154884232765142,0.00173606503338412,0.005946279035461
"152",1994,"JPN","asia",0.00036486721029989,0.00105669649941464,0.000790476931447941,0.000797170625589344,5.7514845500852e-05,0.00758124904666477,3.98593980012485e-05,0.00379328646576732,0.00154775862918291,0.812686583596484,5.8758998061539e-06,0.000162535385230318,0.00022203196597368,7.46673532812827e-05,0.000374456157424561,0.000213449118416242,0.000463870469385021,7.21686552098348e-05,0.000143976735544501,0.00156624705316529,0.000183010575740893,0.011484715405897,0.000212446415148956,0.0365842798709754,0.000124795461955987,3.56257450703042e-05,0.00211112786839217,0.110342543255633,0.00117845916729176,0.000288143713479343,0.00284833305623222,0.000250587369377647,0.00234119005301492
"153",1997,"JPN","asia",0.00243400205471787,0.00676198902799776,0.000792706048737751,0.00271897029499557,0.00437566088529365,0.00337448666023179,0.000275752662327848,0.00957821848737336,0.00726214267295257,0.65052495931095,0.000408244611712441,0.000644498672515657,0.00109989926246198,0.000303807866347157,0.00275827114714763,0.0039588261700909,0.00311552763554969,0.000794116870471339,0.0603194272054607,0.00213003197502203,0.0012036403353752,0.0409681480467812,0.000288449698710469,0.0103808636551924,0.00254366668801081,9.16173116940771e-05,0.0350018256362584,0.133893749943686,0.00215785202868775,0.000920261228758668,0.00321315733573997,0.00111168523997773,0.00459354332876964
"154",2002,"JPN","asia",0.000601165119624924,0.0383891230723239,0.00154069856470536,0.00272218125220144,0.000163118700631374,0.00231370982235736,0.000302807923564776,0.0230514533309287,0.0238293872361327,0.780919791572437,0.000429878353737923,0.00741327039154287,3.9059687474734e-05,0.00607184536207563,0.00163316577363899,0.000610264740867893,0.00241666298657361,0.00239307900399628,0.000335845017180803,0.00194712047983898,0.000926549365247568,0.0250638336181126,0.0105970701819616,0.00413042418959008,0.000139250731087306,1.27047053553772e-05,0.00188702606673219,0.00746673410676845,0.00075929660867648,0.00134554128109006,0.0293662333162113,0.00101470698945075,0.0201670004478813
"155",2006,"JPN","asia",0.000479001992637757,0.00203034609817523,0.000867905116760548,0.000574527873363744,5.70989148981942e-05,0.000745276691012229,6.43572665409393e-05,0.0331069220517278,0.00114623168430827,0.875937863074647,1.88586456890868e-05,0.00157869876180482,2.36755103894659e-05,0.000542163881160702,0.000612270432457797,8.11175557396371e-05,0.00106056546348935,0.000742353452557546,0.000128840955900955,0.000558139154737846,0.000244684149602458,0.0604255101788899,0.000388872208744549,0.00172648127246263,4.45075716406524e-05,8.68203909068173e-07,0.000576463527604173,0.0039405958709586,0.00039220736904187,0.00156417272189628,0.00948907958451065,0.000263095859682156,0.000587246903058356
"156",2010,"JPN","asia",0.000324011945832109,0.00452015064846083,0.000633315821532166,0.000680235803878466,0.000100730969930351,0.000867300697756668,1.29583689012351e-05,0.0834781738368005,0.00158266151985852,0.858773979824833,2.73866665433143e-05,0.00153442684724943,1.18706235753483e-05,0.000444212526485967,0.000407466682277317,0.00011768486610529,0.00343586424344865,0.000468219076253898,0.000134449016972603,0.000271443920358756,0.000284136109710882,0.0238217811997361,0.000238386148224059,0.00271197319197483,7.66681175785915e-05,1.02296962754469e-06,0.000331806875006803,0.00265534394136765,0.000277224728574376,0.000115559486011513,0.0111058531083355,7.43136964720758e-05,0.000479386520325257
"157",2017,"JPN","asia",0.00168018294362515,0.0209395220043032,0.000408161202570753,0.000573919366674051,0.000631132850917045,0.00063800022277109,0.000294996863425078,0.0377842893890953,0.00374618239031748,0.699744799778769,0.0304403824645303,0.0252568470888797,0.000129142855087911,0.00568038998863594,0.00568812677794612,0.00119516333364593,0.0064610053594137,0.0976840381063153,0.00960810732350005,0.000298331297294579,0.0226575153973189,0.00496390732053438,0.000497705223724185,0.00161253417941221,0.00126213249426132,0.000143095734591168,0.0013848896724358,0.00264582564383169,0.00491721873331353,0.000623343684513696,0.00894913723556053,0.000468331187328026,0.000991641885457
"158",1998,"KAZ","asia",0.00132793904885372,0.0974241575119368,0.00102043039827078,0.0704890370434137,0.000256858178397469,0.000945066443677486,0.216608298747582,0.00117350636161405,0.0855325364952405,0.0022917182769566,0.00335625453715712,0.000844994738951202,0.00703429293180634,0.00113731216694216,0.00244018341760883,0.0232896530785055,0.00443174623598188,0.00065717970383667,0.000648201545683374,0.048888320808205,0.000971489216516384,0.000519376869444648,0.00262762569067051,0.0639979034814749,0.0022115081131,0.00164455807923298,0.00828945226297218,0.10157729405425,0.000655462889148212,0.00258063306353475,0.00203104028514597,0.133548894101905,0.109547074221983
"159",2009,"KAZ","asia",0.00183009764681226,0.00292305626709227,0.000607528979375292,0.0734897095212513,0.000152412431302449,0.0014499348388967,0.374379753582553,0.000363938449209136,0.0347912568360273,0.00123754914217525,0.00213987432364526,0.000688597552899046,0.00695009708869513,0.000536687043802976,0.0161832757848518,0.0429131089799163,0.00113707320596285,0.0010016457569451,0.000775997818520831,0.00491690514204827,0.000369299186222187,0.000442869352287349,0.0127499944963901,0.00379386507510423,0.0133372750364167,0.00381896855538005,0.0413258187566884,0.092982569405256,0.00288409612849407,0.00201559043236435,0.00192987024990115,0.172580147803066,0.0833011351304475
"160",2013,"KAZ","asia",0.0190222983500447,0.00253217432992088,0.00313884676829829,0.00257501242251214,6.2899604991984e-05,0.00245614808986818,0.386768869238775,0.00275960796915899,0.00134589433589582,0.0162882532416827,0.000211940408217464,0.0381698782114338,0.0019446772007272,0.00453564346049639,0.0051449755471269,0.0011843315533226,0.00131910859666852,0.0178068088917625,0.000788072738490757,0.0107866382728041,0.00293962367942357,0.00291377662169724,0.00121494801814834,0.0232391750057587,0.000114513959872325,0.000297280103588496,0.00113697260745043,0.00809830663653818,0.00925918007448184,0.0640843452119858,0.024718103804125,0.340268944234926,0.00287275080980419
"161",2017,"KAZ","asia",0.00221776413620201,0.00464840247829495,0.00119470090797559,0.00091261412676453,0.000203346908305047,0.000476350184181168,0.29253869368823,0.0123520136803432,0.00625337679398313,0.00310145318855361,0.00165233875532772,0.00654443854167225,0.00162499181953016,0.00929386848059573,0.0158039031440989,0.00159233734560225,0.00164436563758455,0.156169873776117,0.000597371977866008,0.00154358910550034,0.000685074479776204,0.0990479409737426,0.0034228524363203,0.00290377280399726,0.0142913293824267,7.24063624042733e-05,0.0447063301681415,0.00393102286399351,0.000639681196919025,0.0857779795458993,0.00422610780368275,0.210467510600876,0.00946219670509233
"162",2003,"KGZ","asia",0.00295338764657212,0.0703777615318263,0.00124722498385682,0.0371435932771346,0.000389321867647455,0.00104354106174315,0.323508336506839,0.00103134216593609,0.0204830342059761,0.00178619711061146,0.00315669747136555,0.00191848751374841,0.0161694557288494,0.00196136693248095,0.0160960242235516,0.0185135189004008,0.00613931957511623,0.000640098822036362,0.00190431656830562,0.0822344424934962,0.000514884643183756,0.000914410372218686,0.00182667697224408,0.0217670982313062,0.0308340361785864,0.00287714918314134,0.064238542340989,0.082463138222403,0.000612385278836595,0.02513602819333,0.00115335743390131,0.145912954106841,0.0130518702555245
"163",2008,"KGZ","asia",0.00113058888427038,0.00113598169234155,0.00229600752068031,0.00025257114327755,9.10610606113032e-05,0.00112453561770084,0.375858971063022,4.73278069067609e-05,0.00100566353367179,0.000183778529329345,0.000357760923481462,4.18646017597408e-05,0.146002817233838,0.000214387418329451,0.0127443408779966,0.00336380938460213,6.6675364693159e-05,0.0014064555501041,0.000141413792029737,0.00596972438630488,0.000585872150412177,0.000235307300218744,0.000371809681970163,0.00139829624700841,0.000251380685161942,0.00961452642345442,0.00197321761922106,0.0857564589814621,0.0030401035989149,0.0862817974847718,6.72025589042788e-05,0.236282145979006,0.0207061449045439
"164",2017,"KGZ","asia",0.00117418321550067,0.0502694437411403,0.00143025978787407,0.00045583692813741,0.000300655336701514,0.000447558128358646,0.400582153681869,0.00051343736742058,0.0121489568308393,0.00105032901176399,0.078007762505465,0.000550237646533914,0.0469450109881939,0.00169437077837864,0.0188054296378522,0.00392921760780693,0.000879096850690153,0.0333979883874284,0.000653459836708139,0.00697898085241955,0.00272062984506737,0.00405134411354919,0.00971955022816279,0.00190181263042273,0.00517992163767516,0.00330158026961,0.00590384561133257,0.142503502231971,0.00268458552292436,0.0127553219015991,0.00235334279616245,0.141038506945971,0.00567168714446936
"165",2002,"KHN","asia",0.00200144104214596,0.07100211101598,7.89853512283134e-05,0.0176088692141715,0.00588070878407061,0.000633337583072498,0.00172467475920226,0.0106761565820747,0.00343941391292379,0.0053073696576185,0.0283591801616753,0.00323554972035615,0.0129218633555881,0.0390449058593506,0.00471720560017396,0.04572305641165,0.00493350454968564,0.0645642975057369,0.073517709042908,0.00208273055577591,0.0168244868098746,0.00358461820605382,0.000523205613711778,0.108683401823122,0.263314361476029,0.00253325236894223,0.149287130753143,0.0432345284875438,0.00169476356205915,0.00154707359587428,0.00597419574620238,0.000821656767266888,0.00452425412478822
"166",2015,"KHN","asia",0.00150434002344141,0.0714103312252772,7.55030185868759e-05,0.00521847178765495,0.0370544278905284,0.00203010070937879,0.000513667375137868,0.0200042930951652,0.0125308115964801,0.00163276159562652,0.176559724240143,0.0516234998715117,0.00231392067690935,0.0428821314220221,0.00401789701865582,0.00528858689017687,0.0901210946628618,0.0390701402542666,0.0420445368992013,0.000460682249513329,0.0145395078395953,0.000721340507698696,0.00224922725628516,0.0063600235945927,0.266283685078832,0.0238763672713811,0.0431248836490648,0.0114828214753304,0.00418266396830794,0.00321000999213834,0.00198725119920045,0.000471827610026666,0.0151534680550072
"167",1998,"KOR","asia",0.0122420385933239,0.0137738787983251,0.00146241349893311,0.0396795403284508,0.000876666969102727,0.00389114596763878,0.0179704449948981,0.00358835623574541,0.107472871719737,0.240780965377343,0.00209090849167879,0.000533122135994081,0.00315215735249527,0.00140664595788061,0.00650794863699191,0.021376464152015,0.00309428131161673,0.00154779404937852,0.00230414091896916,0.0128714820178254,0.00123607958829798,0.00347698430460149,0.00820808592212721,0.00405333250613494,0.00529490184532562,0.000798205986236542,0.0741857494004399,0.0720900573461576,0.000533224997953021,0.0316979024112473,0.00141996824001297,0.00492853643925426,0.295453703503868
"168",2003,"KOR","asia",0.00182219110488271,0.00413571221887488,0.00056425969181315,0.00145923172358497,0.00214483085471254,0.00309624625701616,0.00426937020243782,0.00490094881559629,0.0266044589463864,0.359506130758234,0.00118658754961558,0.00235097885125361,0.00156387579380359,0.000242604869572616,0.0541695790834073,0.0292351596472999,0.00243629674125964,0.00124199559471639,0.0579240329802618,0.000745977316241774,0.00172652291886446,0.154766277811804,0.000256567284183636,0.00361799444584051,0.0756523404987684,0.00044102114574302,0.138402272208889,0.0360974498022891,0.0045602098832665,0.00446961625563177,0.0061969541493257,0.00951410793375977,0.00469819666066353
"169",2008,"KOR","asia",0.000766150971045149,0.00246760112745697,0.000542543905806134,0.000404029276733268,0.000307593960845789,0.000511892646737257,0.014994730317131,0.00548994719090217,0.00405713202832449,0.110354022955407,0.000536404800442855,0.000781882092544925,0.000586782236491685,0.000591413850838546,0.0160389613765601,0.00759692764043016,0.00107116629550747,0.00241866243268577,0.00314793057454565,0.000568809483078916,0.000346515098654857,0.726239451227323,0.000380014157951175,0.00157964511989848,0.0121241692108205,1.6811970682678e-05,0.0681959340940277,0.0018978570033551,0.000293020342096179,0.00428641191153823,0.00143073311067457,0.00201207647095967,0.00796277511850191
"170",2019,"KOR","asia",0.00839790878892934,0.101474261275023,0.00571966598514536,0.00372399206600735,0.000770686108410623,0.00238304275186756,0.0345439745891893,0.0931205375543787,0.0321254098698413,0.229197305775242,0.00684453215850139,0.0118446124716408,0.00153331323176892,0.0256618863062544,0.0355314974123843,0.00592153975504609,0.00675614449727786,0.171417618884761,0.00164091195411642,0.00751107121908298,0.00745914960815732,0.036070423719243,0.00832037691917632,0.00709621621684943,0.00210058512233656,0.000197739664858856,0.0107891183652329,0.0277006319785468,0.00242133898718452,0.0226741590303789,0.017407439835236,0.0389924415270838,0.0326504663708465
"171",2012,"KWT","asia",0.000439000798022747,0.0297772496648342,0.000224869521462352,0.00297847725925052,0.0277006368343498,0.000889332093863876,0.0010528682438245,0.0479569340427554,0.0233889551919524,0.00191953667567419,0.0857227474924452,0.00147734734678399,0.00275063198932548,0.0013999170146128,0.00283418107837891,0.472069381804074,0.0982483980680871,0.00930166668071496,0.004726704436782,0.000567301746288544,0.00120674777102145,0.00695228755156001,0.000730952275011866,0.0033079232687943,0.0140478926894544,0.00177991407057516,0.00288111539973938,0.0135153770967034,0.000828533867630764,0.000670300704614037,0.000864796777454108,0.000770452038222356,0.137017568505736
"172",2019,"KWT","asia",0.00101695125689462,0.00835988916737896,0.000114551453647943,0.00180294456060822,0.133389999967159,0.00106161108946366,0.000910008558053812,0.0296363322641865,0.00435796274850571,0.00106918941894127,0.00607390643596365,0.000798927380804452,0.00781592526739849,0.000630548373389078,0.00187441428638121,0.576079956938566,0.157693922517696,0.0109159605425513,0.0152491914081703,0.000236330996400841,0.00094101317581913,0.00530286094426474,0.000100239906391543,0.0038731563083252,0.0147792690673353,0.000741665682805107,0.00123121090867217,0.00717322119106174,0.00104884728789108,0.000532796641156338,0.00110727993076498,0.000429567556338686,0.00365034676701317
"173",2000,"LAO","asia",0.00163971050582297,0.0447377992811259,0.00158654968124472,0.00185534123692784,0.00266403189620881,0.00523543409940919,0.00357357751742555,0.0142291999017031,0.0938398218391985,0.00519628005130467,0.00484585922917632,0.00937355609124354,0.00400221154541208,0.000466204095478764,0.0121248260092736,0.00211733376517112,0.159917401536703,0.00118567471831055,0.0019156085008175,0.00383726582149783,0.00449214580932041,0.00344109371114928,0.000324387546154702,0.101627320187138,0.331635190572015,0.010179013500909,0.0611846224876679,0.03667264458523,0.00137974787766088,0.0392833467319041,0.000471875428554301,0.0271201911858303,0.00784473305301061
"174",2011,"LBN","asia",0.00631872217245888,0.00305147155996754,0.000114667608117762,0.00188175931451277,0.00656694072652415,0.000827161893065312,0.089309418326573,2.4860185371662e-05,0.0873931253897724,0.000678284222615296,0.256847868640975,7.38159333120343e-05,0.0081679082833887,0.000365068030400623,0.000469746178030182,0.155522645123681,0.00148035762712347,0.00254220437045386,0.119194757714028,0.00740342753984138,0.000390519375770198,0.000444208140235855,0.0807317706711246,0.000278346634959237,0.0042948688324076,0.00176517375381606,0.0810106760910466,0.0684288112586033,0.000873014354920624,0.00146084764617816,0.000372928567778595,0.000770200803117456,0.0109444230298282
"175",2018,"LBN","asia",0.0300316554810005,0.00436018951892581,0.00077077387338991,0.00449318235366807,0.00345202445442168,0.000787485821228144,0.0158441991448542,0.00116927606563664,0.143821249949504,0.00151624906102649,0.121607600931355,0.000488752685385979,0.00232427415803356,0.00122625252287672,0.00101432983160777,0.108582184263075,0.0476512512011739,0.161417168834972,0.0949673046800181,0.00676215590628832,0.00137580704445535,0.000680303248837971,0.0164707374959594,0.000841309736022616,0.0192710505123048,0.000971847667268058,0.106422545800178,0.0836115692618061,0.000754248045455843,0.00207375121652556,0.000509912874710896,0.00115859341990295,0.0135707629381298
"176",2001,"LKA","asia",0.00571310631470569,0.0220401377906608,0.000428394652812213,0.00619174038290987,0.0721699730787819,0.00357365776143792,0.0031088773101875,0.00453458378564825,0.0216264831653261,0.00477234945736533,0.00627674003987169,0.00565317779907411,0.00413458908901773,0.00101972694182724,0.099101021260332,0.021747907551574,0.00952445730667083,0.00162731903695512,0.19448401233994,0.000549961547323065,0.00192325593303635,0.00898014336392194,0.000382630978405598,0.00731125042083706,0.303139971441366,0.00294927292217751,0.131283207987574,0.019467513094896,0.000910020251516163,0.0175264023218476,0.00220689770287629,0.00325902097485329,0.0123821959942716
"177",2011,"LKA","asia",0.00272134787227733,0.0142092992142539,9.62657525740094e-05,0.0543214647896296,0.0208925341603683,0.00136243287036411,0.00279178077656439,0.0138414197302633,0.0418046062128269,0.00135991848940232,0.0537178603633694,0.0263769025646818,0.00353931727500474,0.0124836569553079,0.0749537454613689,0.00739161429886036,0.00449598583412235,0.0497415770621787,0.127514773921789,0.000362946601887487,0.00251083473593565,0.00137975744958451,0.00197719488107005,0.00472622515526412,0.361991898797308,0.00115765390136753,0.0284345838902025,0.0057740973575518,0.000568942558605419,0.00219214165157512,0.00476461353364536,0.000520295233281997,0.0700223106475134
"178",2001,"MDV","asia",0.000959430901689645,0.0945536209906966,6.23256999872273e-05,0.000423169731089403,0.666955225666688,0.000521845973512339,0.000775507922011552,0.00170770187867658,0.00671568487828071,0.000244224030515913,0.0618934455093213,0.000491046378117783,0.00774034131951441,0.000579069412761888,0.0016712189255418,0.00660545072404011,0.0348425977001107,0.00474063539040613,0.0263798785795027,0.000237759010546528,0.00149617871915096,0.00120265122074915,0.000348414477829376,0.00652287257785833,0.0432776007962249,0.00322618398471451,0.00369731820207718,0.0111162620265243,0.000424302629664425,0.00844185265623145,0.000578239144127527,0.000449989031290626,0.00111795391054563
"179",2018,"MDV","asia",0.000754897501300846,0.00958763919411271,2.55435098478441e-05,0.000250036528246475,0.426426771445849,0.000292499904129668,0.000443566833523851,0.00161554550879516,0.0454843610045105,0.000343016230516991,0.161197401361951,0.000925819351778289,0.00134675906953166,0.000131519986392337,0.000656019585360985,0.00722802512977265,0.128301933407101,0.0264488239408043,0.13311843027721,4.92284205505831e-05,0.00266730503920272,0.000929244930237826,0.000145944871199211,0.00244472395469442,0.0433255951542679,0.000853278676856252,0.00112173146605001,0.00145055740659595,0.000336132553217124,0.000706367180627083,0.000317238220790867,0.000102370611584529,0.000971671743389598
"180",2012,"MMR","asia",0.00130379231616347,0.0444805677139932,0.000214420189012672,0.00013152903999536,0.00152033063081376,0.000470975011343523,0.00949454084645184,0.000837521347484856,0.0732204782781409,0.0914520104937191,0.199405367635608,0.00199165314901869,0.000918905517670808,0.00016614945649578,0.00319328029451576,0.00068158394471036,0.00434254891991232,0.00141515939163552,0.0100820008430299,0.000767100783859893,0.0258131374557257,0.0198998532210395,0.000363834527421335,0.0639386926698558,0.156718660147457,0.00454335481040945,0.256099817787277,0.00267154872904545,0.000562462659952325,0.0138500284980539,0.000626980251426965,0.00688787452686881,0.00193383891189043
"181",2001,"MNG","asia",0.00494502520592285,0.0240891485434018,0.00124991212488196,0.0138314311402971,0.00030189081159182,0.00237682315673304,0.353536687953009,0.00170927361245702,0.0426898424210316,0.00803060449631935,0.00469511454249933,0.00434010051795664,0.0610008864855459,0.00182616168967862,0.00186115363674802,0.00367193351856257,0.116586376512431,0.000607525428323244,0.00123357679238159,0.0163779186719315,0.00215275576700755,0.00281851685794684,0.0748872705447357,0.0479537958578729,0.138083155705821,0.000608935371476301,0.0341834087945659,0.0191948273493137,0.00172602248780096,0.00232739343919683,0.00121133496042532,0.00179111592655982,0.00810007967557379
